CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices
Rupnagar,51,District - Rupnagar ,YM,684627,357485,327142,240627,187513,53114,207055,166062,40993,86.04811596,88.56025982,77.17927477,80.20187873,19.79812127,31.76498998,12.8671126,8.604477071,9.914273985,45.45362343,68.23501002,1116108,596582,519526,422394,294788,127606,388607,279929,108678,92.00107009,94.95942847,85.16684168,72.03395719,27.96604281,41.77408024,13.2735643,8.718834195,5.144271719,39.80808375,58.22591976,-2.454174173,0.956922765,-5.874622763,-6.508171522,-14.66542266,-0.665596968,0.048496802,4.5232676,10.80775203
Sahibzada Ajit Singh Nagar,52,District - Sahibzada Ajit Singh Nagar ,YM,994628,529253,465375,357703,277975,79728,324394,257373,67021,90.68808481,92.58854214,84.06206101,79.3396302,20.6603698,19.37088849,16.79377547,8.485360395,9.667256484,54.16807956,80.62911151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.454174173,0.956922765,-5.874622763,-6.508171522,-14.66542266,-0.665596968,0.048496802,4.5232676,10.80775203
Sangrur,53,District - Sangrur ,Y,1655169,878029,777140,562384,463489,98895,502846,427833,75013,89.41328345,92.30704504,75.85115527,85.08231148,14.91768852,46.00812177,13.04057306,10.05437052,8.782410519,32.16889465,53.99187823,2000173,1069289,930884,806077,538521,267556,718165,513648,204517,89.09384587,95.38123861,76.4389511,71.52228248,28.47771752,60.38667994,12.10292899,8.606100269,3.346166967,24.1642241,39.61332006,-5.302477297,0.936411219,-12.18215316,-13.48322731,-13.09228832,0.930682952,1.215422932,5.137324691,7.024280677
Barnala,54,District - Barnala ,Y,595527,317522,278005,205874,169706,36168,185927,157662,28265,90.31106405,92.90302052,78.14919266,84.79779698,15.20220302,50.7731529,13.01478537,9.191779569,7.675055264,28.53700646,49.2268471,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5.302477297,0.936411219,-12.18215316,-13.48322731,-13.09228832,0.930682952,1.215422932,5.137324691,7.024280677
Chandigarh,55,District - Chandigarh ,0,1055450,580663,474787,402297,323877,78420,386044,314045,71999,95.95994999,96.96427965,91.81203775,81.34953529,18.65046471,1.747210163,12.43433391,14.61672763,9.539845199,76.27861073,98.25278984,900635,506938,393697,336645,279485,57160,326511,272990,53521,96.98970726,97.6760828,93.6336599,83.60820922,16.39179078,1.603315049,15.98506635,16.56452616,9.616521342,72.79509726,98.39668495,-1.029757271,-0.711803146,-1.821622157,2.258673932,0.143895113,-3.550732443,-1.94779853,-0.076676143,3.483513473
Uttarkashi,56,District - Uttarkashi ,0,330086,168597,161489,159180,82364,76816,135822,72341,63481,85.32604599,87.83084843,82.64033535,53.26162183,46.73837817,77.37406311,1.958445613,2.361178601,2.233806011,18.43368526,22.62593689,295013,152016,142997,137702,71269,66433,119911,63932,55979,87.08007146,89.70520142,84.26384478,53.31620952,46.68379048,77.76600979,2.964698818,1.723778469,3.37166732,15.89762407,22.23399021,-1.754025473,-1.874352991,-1.623509429,0.054587693,-0.391946679,-1.006253206,0.637400132,-1.137861309,2.536061193
Chamoli,57,District - Chamoli ,0,391605,193991,197614,211931,104301,107630,156933,81067,75866,74.04910089,77.72408702,70.48778222,51.65707659,48.34292341,68.38013675,2.761688109,3.340278973,5.045465262,23.81270988,31.61986325,370359,183745,186614,201419,95967,105452,145808,74115,71693,72.39039018,77.2296727,67.98638243,50.83054428,49.16945572,69.17796006,4.276857237,2.656918688,5.156781521,21.38840119,30.82203994,1.658710705,0.494414317,2.501399787,-0.826532309,-0.797823311,-1.515169128,0.683360285,-0.111316259,2.424308697
Rudraprayag,58,District - Rudraprayag ,0,242285,114589,127696,123912,55770,68142,96243,44029,52214,77.67044354,78.94746279,76.6252825,45.74774269,54.25225731,75.60549858,1.767401266,2.642270087,3.825732781,18.80136737,24.39450142,227439,107535,119904,109725,45221,64504,88637,38076,50561,80.78104352,84.19981867,78.38428625,42.95723005,57.04276995,76.94078094,2.794544039,2.843056511,4.873811162,15.39086386,23.05921906,-3.110599977,-5.252355875,-1.759003748,-2.790512642,-1.335282356,-1.027142774,-0.200786424,-1.048078382,3.410503512
Tehri Garhwal,59,District - Tehri Garhwal ,0,618931,297986,320945,335000,153947,181053,239491,119898,119593,71.48985075,77.88264792,66.05413884,50.06367671,49.93632329,67.94618587,2.126175931,3.288641327,5.325461082,24.60217712,32.05381413,604747,295168,309579,305925,140364,165561,235372,118055,117317,76.93781156,84.10632356,70.86028714,50.15677311,49.84322689,70.62224904,3.621501283,3.141835053,8.017096341,17.73915334,29.37775096,-5.447960809,-6.223675634,-4.806148302,0.093096394,-2.676063166,-1.495325352,0.146806274,-2.691635259,6.863023777
Dehradun,60,District - Dehradun ,0,1696694,892199,804495,603701,463828,139873,524417,413867,110550,86.86700867,89.22855024,79.03598264,78.91944769,21.08055231,19.4276692,8.438895001,13.08195577,10.15298894,61.98044686,80.5723308,1282143,679583,602560,421676,331430,90246,365109,295732,69377,86.58519811,89.22909815,76.87542938,80.99827723,19.00172277,27.39264165,14.08812163,11.66473574,9.154252566,49.36498416,72.60735835,0.281810554,-0.000547912,2.160553259,2.078829535,-7.964972447,-5.649226628,1.417220035,0.998736373,12.6154627
Garhwal,61,District - Garhwal ,0,687271,326829,360442,320554,162503,158051,232310,126433,105877,72.47140887,77.8034867,66.98913642,54.42426069,45.57573931,58.29452025,3.607248935,6.078946236,5.863716586,32.23451423,41.70547975,697078,331061,366017,310758,142772,167986,231206,114042,117164,74.40065903,79.8770067,69.74628838,49.32484451,50.67515549,67.98655744,4.194095309,4.726520938,4.68370198,23.13564527,32.01344256,-1.92925016,-2.073519991,-2.757151963,-5.099416175,-9.692037189,-0.586846374,1.352425298,1.180014606,9.098868958
Pithoragarh,62,District - Pithoragarh ,0,483439,239306,244133,248255,126626,121629,188895,99022,89873,76.08910193,78.20036959,73.89109505,52.42171577,47.57828423,64.56338177,3.874109955,4.565499351,6.070038911,25.49246936,35.43661823,462289,227615,234674,233267,105083,128184,171270,83141,88129,73.42230148,79.11936279,68.75195032,48.5438197,51.4561803,70.36492089,5.276464063,3.588486016,5.104221405,19.25439365,29.63507911,2.666800449,-0.918993197,5.13914473,-3.877896068,-5.801539112,-1.402354107,0.977013335,0.965817506,6.238075714
Bageshwar,63,District - Bageshwar ,0,259898,124326,135572,143598,65751,77847,105622,49504,56118,73.55394922,75.29010966,72.08755636,46.8690235,53.1309765,75.58936585,3.473708129,2.932154286,4.068281229,16.86864479,24.41063415,249462,118510,130952,128016,53267,74749,101772,43685,58087,79.49943757,82.01137665,77.70940079,42.92437999,57.07562001,78.13838777,5.440592697,2.340525881,4.052195103,12.36882443,21.86161223,-5.945488351,-6.721266994,-5.621844434,-3.944643512,-2.549021917,-1.966884568,0.591628405,0.016086127,4.499820359
Almora,64,District - Almora,0,622506,291081,331425,320960,147312,173648,247000,117486,129514,76.95663011,79.75317693,74.58421635,47.56518219,52.43481781,70.84534413,2.109311741,3.660728745,4.281781377,22.76356275,29.15465587,630567,293848,336719,319910,134551,185359,251160,110195,140965,78.50958082,81.89831365,76.04971973,43.87442268,56.12557732,75.4953018,2.793836598,2.97220895,4.135610766,17.57525084,24.5046982,-1.55295071,-2.14513672,-1.465503387,-3.690759507,-4.64995767,-0.684524857,0.688519794,0.14617061,5.188311917
Champawat,65,District - Champawat ,0,259648,131125,128523,120227,67925,52302,88525,53452,35073,73.63154699,78.69267575,67.05862109,60.38068342,39.61931658,64.61451567,2.824061,5.598418526,5.823213781,26.73820955,35.38548433,224542,111084,113458,107961,51020,56941,78863,41117,37746,73.04767462,80.58996472,66.28966825,52.13725068,47.86274932,74.68014151,4.179399718,4.469776701,3.99300052,17.14745825,25.31985849,0.583872367,-1.897288974,0.768952832,-8.243432748,-10.06562584,-1.355338719,1.128641824,1.830213262,9.590751295
Nainital,66,District - Nainital ,0,954605,493666,460939,400496,262418,138078,334388,229578,104810,83.4934681,87.48561455,75.90637176,68.65617187,31.34382813,45.24025982,7.445841358,10.15885738,6.383602282,40.93029654,54.75974018,762909,400254,362655,306417,202265,104152,257629,179187,78442,84.0779069,88.59021581,75.31492434,69.55234077,30.44765923,50.97485143,13.46277011,8.200940112,5.320829565,30.24154889,49.02514857,-0.584438805,-1.104601252,0.59144742,0.896168897,-5.734591616,-6.016928749,1.957917264,1.062772717,10.68874765
Udham Singh Nagar,67,District - Udham Singh Nagar ,0,1648902,858783,790119,644021,456577,187444,524397,396295,128102,81.42545041,86.79696962,68.34147799,75.57156124,24.42843876,49.1926918,12.19190804,9.241471633,6.796377554,31.81902261,50.8073082,1235614,649484,586130,436233,322243,113990,353456,279243,74213,81.02459007,86.65603287,65.10483376,79.00361007,20.99638993,57.89235435,12.18086551,8.829387533,4.524184057,25.40259608,42.10764565,0.400860342,0.140936754,3.236644231,3.432048827,-8.699662556,0.011042528,0.4120841,2.272193497,6.416426531
Hardwar,68,District - Hardwar ,0,1890422,1005295,885127,588324,495579,92745,517050,446081,70969,87.8852469,90.01208687,76.52056715,86.27424814,13.72575186,33.82651581,13.75534281,11.79963253,9.888405377,42.529736,66.17348419,1447187,776021,671166,444166,364605,79561,381520,328204,53316,85.89581373,90.01631903,67.01273237,86.0253722,13.9746278,44.35992871,15.67100021,10.01887188,6.618525896,33.35054519,55.64007129,1.989433177,-0.004232158,9.507834778,-0.248875943,-10.5334129,-1.9156574,1.78076065,3.26987948,9.179190815
Panchkula,69,District - Panchkula ,0,561293,299679,261614,217454,164847,52607,193526,151224,42302,88.99629347,91.73597336,80.4113521,78.14143836,21.85856164,19.99627957,15.43875242,7.977222699,9.713423519,54.8515445,80.00372043,468411,256939,211472,186936,139369,47567,163136,128836,34300,87.26836992,92.44236523,72.10881493,78.97459788,21.02540212,25.93909376,18.27738819,9.017016477,8.652903099,47.13061495,74.06090624,1.727923546,-0.706391875,8.302537167,0.833159522,-5.942814193,-2.838635776,-1.039793778,1.06052042,7.720929548
Ambala,70,District - Ambala ,0,1128350,598703,529647,381685,322467,59218,335670,289040,46630,87.94424722,89.63397805,78.74294978,86.10838025,13.89161975,29.86802514,12.8155629,11.35281675,9.769118479,47.54729347,70.13197486,1014411,542977,471434,333005,276065,56940,290890,249205,41685,87.35304275,90.27040733,73.20864067,85.66984083,14.33015917,32.54357317,15.18924679,12.95059988,8.365017704,43.90216233,67.45642683,0.591204472,-0.636429281,5.534309104,-0.438539421,-2.675548028,-2.37368389,-1.597783129,1.404100775,3.645131143
Yamunanagar,71,District - Yamunanagar ,0,1214205,646718,567487,397020,341724,55296,352747,310464,42283,88.84867261,90.85226674,76.4666522,88.01322194,11.98677806,35.7426144,21.06042007,10.11149634,8.682710271,34.51425526,64.2573856,1041630,559444,482186,355609,286295,69314,305710,255521,50189,85.96801543,89.25094745,72.40817151,83.58280724,16.41719276,42.28255536,21.31399038,10.30682673,6.374668804,30.02878545,57.71744464,2.880657178,1.601319292,4.05848069,-4.430414705,-6.539940968,-0.253570309,-0.19533039,2.308041467,4.485469809
Kurukshetra,72,District - Kurukshetra ,0,964655,510976,453679,347370,261809,85561,302512,241077,61435,87.08639203,92.08125007,71.8025736,79.69171471,20.30828529,48.97458613,9.53416724,10.06174962,8.020838843,33.47040779,51.02541387,825454,442328,383126,322930,218818,104112,273494,202198,71296,84.69141919,92.40464678,68.48009836,73.9314208,26.0685792,57.31716235,9.4349419,9.791805305,4.660065669,28.58783008,42.68283765,2.394972839,-0.323396712,3.322475247,-5.76029391,-8.342576219,0.09922534,0.269944312,3.360773174,4.882577705
Kaithal,73,District - Kaithal ,0,1074304,571003,503301,409433,299259,110174,335532,261861,73671,81.95040458,87.50313274,66.86786356,78.04352491,21.95647509,58.80273715,7.706567481,8.206668813,8.033808996,25.45688638,41.19726285,946131,510513,435618,429254,261878,167376,338731,235305,103426,78.91155353,89.85290861,61.79261065,69.46662691,30.53337309,67.64217034,8.089900245,7.519536151,4.312566609,19.95536281,32.35782966,3.038851051,-2.349775868,5.075252912,-8.576897999,-8.83943319,-0.383332764,0.687132661,3.721242387,5.501523567
Karnal,74,District - Karnal ,0,1505324,797712,707612,554789,420716,134073,462363,368430,93933,83.34033299,87.57213893,70.06108612,79.68414428,20.31585572,48.88604841,11.72758201,9.379643267,6.802447428,32.58392216,51.11395159,1274183,683368,590815,493965,342542,151423,409373,307079,102294,82.87490004,89.64710897,67.55512703,75.01203059,24.98796941,54.84191678,12.65813818,9.673818254,4.622434797,27.87751024,45.15808322,0.465432948,-2.074970043,2.505959096,-4.672113683,-5.955868377,-0.930556169,-0.294174986,2.180012631,4.706411915
Panipat,75,District - Panipat ,0,1205437,646857,558580,438009,335336,102673,373366,298472,74894,85.24162746,89.00684686,72.94420149,79.94086232,20.05913768,33.3447609,28.35501894,9.888956145,5.908411585,32.39180857,66.6552391,967449,528860,438589,442271,277606,164665,354495,248867,105628,80.15334489,89.64755805,64.14720797,70.20324687,29.79675313,41.93091581,28.66189932,9.256265956,4.113739263,25.29344561,58.06908419,5.08828256,-0.640711186,8.796993526,-9.737615445,-8.586154905,-0.306880386,0.632690189,1.794672323,7.098362968
Sonipat,76,District - Sonipat ,0,1450001,781299,668702,587221,412583,174638,475133,355696,119437,80.91212678,86.21198644,68.39118634,74.86240695,25.13759305,48.29279381,11.66536528,7.019929157,5.973906254,34.06793466,51.70720619,1279175,695723,583452,592971,357926,235045,471362,311299,160063,79.49157716,86.97300559,68.09887468,66.04244721,33.95755279,57.40025713,13.50320985,7.029416881,3.923311595,25.17322143,42.59974287,1.42054962,-0.761019157,0.292311656,-8.819959741,-9.10746332,-1.837844571,-0.009487725,2.050594659,8.894713232
Jind,77,District - Jind ,0,1334152,713006,621146,595058,380798,214260,474071,333504,140567,79.66803236,87.58029191,65.60580603,70.34895617,29.65104383,64.70528676,6.102461446,6.199915203,6.364869397,22.8273824,35.29471324,1189827,642282,547545,583236,330707,252529,461221,292311,168910,79.07965215,88.38972262,66.88736739,63.37764326,36.62235674,70.71599082,7.263329293,5.979562943,4.297722784,17.72295711,29.28400918,0.588380212,-0.809430711,-1.281561361,-6.971312913,-6.010704055,-1.160867848,0.22035226,2.067146614,5.104425289
Fatehabad,78,District - Fatehabad ,0,942011,495360,446651,407703,265358,142345,334497,237607,96890,82.04428223,89.54205262,68.06702027,71.03411989,28.96588011,64.84094028,6.838327399,7.985721845,5.872100497,22.44863183,35.15905972,806158,427862,378296,400505,229190,171315,319962,205900,114062,79.88963933,89.83812557,66.5802761,64.35139173,35.64860827,70.66370381,8.066582907,7.234921647,3.900775717,17.36893756,29.33629619,2.154642905,-0.296072949,1.486744168,-6.68272816,-5.822763537,-1.228255508,0.750800198,1.97132478,5.079694265
Sirsa,79,District - Sirsa ,0,1295189,682582,612607,545335,365306,180029,454370,332593,121777,83.31942751,91.04504169,67.64299085,73.1987147,26.8012853,64.81369809,7.0396373,8.791953694,4.464203182,23.68246143,35.18630191,1116649,593245,523404,523051,313851,209200,428755,284784,143971,81.97193008,90.73859889,68.81978967,66.42114961,33.57885039,68.68398036,7.378339611,8.378211333,3.254306072,20.68337395,31.31601964,1.347497428,0.306442802,-1.176798823,-6.777565096,-3.870282274,-0.338702311,0.413742361,1.20989711,2.999087475
Hisar,80,District - Hisar ,0,1743931,931562,812369,773755,505869,267886,631515,446394,185121,81.61692008,88.24300362,69.10439515,70.68620698,29.31379302,59.56802293,7.259685043,6.593667609,6.048312392,27.12397964,40.43197707,1537117,830520,706597,728750,431132,297618,602354,390982,211372,82.65578045,90.6873069,71.02124199,64.909007,35.090993,62.90636403,9.62656511,7.397975277,4.460167941,23.00690292,37.09363597,-1.038860361,-2.44430328,-1.916846842,-5.777199983,-3.338341103,-2.366880066,-0.804307668,1.588144451,4.117076719
Bhiwani,81,District - Bhiwani ,0,1634445,866672,767773,723547,456180,267367,566334,392459,173875,78.27190217,86.03161033,65.03233383,69.29815268,30.70184732,64.85748692,7.244135086,5.164796745,5.4572037,22.44117429,35.14251308,1425022,758253,666769,697465,382611,314854,543219,332598,210621,77.88476841,86.92849918,66.89481474,61.22723984,38.77276016,69.64980975,8.495652766,5.326028729,4.200147638,17.65438985,30.35019025,0.38713376,-0.896888851,-1.862480906,-8.070912838,-4.792322821,-1.25151768,-0.161231983,1.257056061,4.786784439
Rohtak,82,District - Rohtak ,0,1061204,568479,492725,370287,280802,89485,318585,250560,68025,86.037317,89.23013369,76.01832709,78.64777061,21.35222939,40.37007392,10.42547515,10.18566474,8.280364738,40.92408619,59.62992608,940128,509038,431090,401858,251173,150685,330341,222617,107724,82.20341514,88.63094361,71.48953114,67.39006057,32.60993943,53.53316724,11.58742027,8.873860647,4.840452744,30.03895974,46.46683276,3.833901863,0.599190076,4.528795953,-11.25771004,-13.16309332,-1.161945124,1.311804089,3.439911994,10.88512645
Jhajjar,83,District - Jhajjar ,0,958405,514667,443738,366929,265738,101191,295807,227002,68805,80.61695859,85.42323642,67.99517744,76.73990135,23.26009865,49.76859912,8.901074011,5.919400149,5.512378003,35.81794887,50.23140088,880072,476475,403597,436150,252508,183642,343786,217211,126575,78.82288204,86.02143298,68.92486468,63.18203766,36.81796234,60.3669143,15.01980883,5.094448291,3.770077897,20.84319897,39.6330857,1.794076558,-0.598196563,-0.929687246,-13.55786369,-10.59831518,-6.118734823,0.824951859,1.742300106,14.9747499
Mahendragarh,84,District - Mahendragarh ,0,922088,486665,435423,420033,260417,159616,307581,211287,96294,73.22781781,81.13410415,60.32853849,68.69312474,31.30687526,57.60336302,7.074559222,6.833321954,7.490059529,27.83201823,42.39663698,812521,423578,388943,445484,219436,226048,317206,182000,135206,71.20480197,82.93990047,59.81296008,57.37596388,42.62403612,69.31583892,7.522871572,5.842260235,4.338820829,18.82246868,30.68416108,2.023015846,-1.805796324,0.515578413,-11.31716085,-11.7124759,-0.448312351,0.99106172,3.1512387,9.009549553
Rewari,85,District - Rewari ,0,900332,474335,425997,387315,247068,140247,309486,216392,93094,79.90550327,87.58398498,66.37860346,69.91980251,30.08019749,45.89803739,12.17244076,8.087603316,7.588711606,34.34081025,54.10196261,765351,403034,362317,402809,210357,192452,293912,176726,117186,72.96559908,84.01241699,60.89102737,60.12888211,39.87111789,63.38087591,11.26153406,6.136530662,4.311494597,21.04609543,36.61912409,6.939904192,3.571567989,5.487576091,-9.790920397,-17.48283852,0.910906692,1.951072654,3.277217009,13.29471482
